tmc_code,miles,hour_0_mean_tt_seconds,hour_0_5th_pct,hour_0_95th_pct,hour_1_mean_tt_seconds,hour_1_5th_pct,hour_1_95th_pct,hour_2_mean_tt_seconds,hour_2_5th_pct,hour_2_95th_pct,hour_3_mean_tt_seconds,hour_3_5th_pct,hour_3_95th_pct,hour_4_mean_tt_seconds,hour_4_5th_pct,hour_4_95th_pct,hour_5_mean_tt_seconds,hour_5_5th_pct,hour_5_95th_pct,hour_6_mean_tt_seconds,hour_6_5th_pct,hour_6_95th_pct,hour_7_mean_tt_seconds,hour_7_5th_pct,hour_7_95th_pct,hour_8_mean_tt_seconds,hour_8_5th_pct,hour_8_95th_pct,hour_9_mean_tt_seconds,hour_9_5th_pct,hour_9_95th_pct,hour_10_mean_tt_seconds,hour_10_5th_pct,hour_10_95th_pct,hour_11_mean_tt_seconds,hour_11_5th_pct,hour_11_95th_pct,hour_12_mean_tt_seconds,hour_12_5th_pct,hour_12_95th_pct,hour_13_mean_tt_seconds,hour_13_5th_pct,hour_13_95th_pct,hour_14_mean_tt_seconds,hour_14_5th_pct,hour_14_95th_pct,hour_15_mean_tt_seconds,hour_15_5th_pct,hour_15_95th_pct,hour_16_mean_tt_seconds,hour_16_5th_pct,hour_16_95th_pct,hour_17_mean_tt_seconds,hour_17_5th_pct,hour_17_95th_pct,hour_18_mean_tt_seconds,hour_18_5th_pct,hour_18_95th_pct,hour_19_mean_tt_seconds,hour_19_5th_pct,hour_19_95th_pct,hour_20_mean_tt_seconds,hour_20_5th_pct,hour_20_95th_pct,hour_21_mean_tt_seconds,hour_21_5th_pct,hour_21_95th_pct,hour_22_mean_tt_seconds,hour_22_5th_pct,hour_22_95th_pct,hour_23_mean_tt_seconds,hour_23_5th_pct,hour_23_95th_pct
114+05973,1.068186,114.76874999999998,99.87799999999999,134.6325,127.57,107.88749999999999,173.04449999999997,128.4575,97.98499999999999,163.86999999999998,386.53363636363633,100.065,1121.595,119.53333333333335,103.93,145.26000000000002,122.54499999999999,98.35300000000001,161.1735,145.11107142857142,109.1075,204.28750000000002,244.11896551724135,117.62200000000001,549.35,201.84920000000008,131.274,349.59,158.3592424242424,120.17,223.05999999999997,163.0360000000001,100.9985,240.34000000000003,170.6677192982456,109.25999999999999,295.81,174.80795918367346,105.08600000000001,295.81,186.99333333333323,127.0425,256.36,264.77769230769235,132.6,608.8639999999995,226.4850000000001,116.53,384.55,266.74983606557385,137.34,640.91,240.96,113.1,544.7719999999997,214.04833333333332,114.86500000000001,572.24,165.89433333333335,111.3235,307.6364999999997,168.3607142857143,113.1,296.57449999999994,189.79411764705878,107.61600000000001,389.54199999999986,162.55499999999998,113.95749999999998,230.8525,126.89142857142858,89.43,198.19799999999998
114+05969,2.031945,163.64210526315793,123.67099999999999,237.149,146.02416666666667,125.15700000000001,189.783,154.74785714285713,123.95000000000002,193.03050000000002,175.03105263157894,132.763,306.115,167.7393023255814,126.34100000000001,233.88799999999998,173.65133333333333,119.338,274.056,153.4158333333333,121.92000000000002,184.98600000000002,177.51893617021284,121.92,268.02599999999995,156.03235294117653,117.98,203.35,161.60927272727272,126.12,213.0239999999999,146.80265306122453,123.98000000000002,176.71399999999997,167.30780000000001,124.94300000000001,281.14249999999987,159.7141379310345,123.98,228.58999999999997,147.28316666666674,119.82300000000001,198.57249999999993,153.3215584415584,115.054,198.798,151.1373469387755,117.634,200.99399999999997,139.033125,117.98,170.12,151.18814814814812,117.98,197.7,182.2753448275861,126.12,306.77750000000003,167.39260000000002,119.91999999999999,222.54199999999997,195.6284782608695,124.515,462.0025,207.04268292682926,133.0,430.29,186.88625000000002,135.84400000000002,345.9554999999999,175.681,144.491,215.15
114-12724,0.645803,69.07000000000001,62.83,78.712,68.38,68.38,68.38,82.83,66.40499999999999,99.255,61.18,61.18,61.18,72.88399999999999,52.998000000000005,106.66799999999999,66.05666666666666,59.735,69.9325,73.26650000000001,56.44800000000001,93.88550000000002,83.12749999999998,55.35000000000001,122.35999999999999,79.50580645161287,59.61,122.05399999999997,78.84648648648646,54.848,147.24599999999995,80.03083333333332,52.84,117.77,86.78399999999999,55.35000000000001,179.4639999999998,80.97,54.4715,126.41449999999993,82.45837837837841,54.611999999999995,122.36,86.73466666666666,61.17999999999999,130.27999999999994,92.82125,58.939499999999995,175.02799999999996,82.9447619047619,61.18,105.68,88.47461538461538,56.7,152.2225,75.38238095238096,51.66,136.76,87.36153846153846,55.156000000000006,172.04399999999973,78.63285714285715,62.83,125.76799999999996,148.72571428571428,59.038,435.9149999999997,61.98,48.540000000000006,75.0,109.28999999999999,91.407,127.17299999999999
114-12723,1.385173,198.51874999999998,136.0825,381.9299999999999,190.57333333333335,147.40200000000002,232.89300000000003,191.79,191.79,191.79,131.23,131.23,131.23,239.24571428571429,98.38300000000001,631.6359999999995,137.50562499999998,118.73,175.135,169.3779166666667,118.73,195.33349999999993,341.0658620689656,130.72449999999998,831.1,216.09142857142862,133.388,509.7420000000002,192.94828571428567,120.03049999999999,345.50249999999994,197.8971428571429,123.9075,356.19,203.9358974358974,122.813,358.93000000000006,202.49066666666675,115.598,321.35799999999983,217.68382978723403,125.627,400.43999999999926,222.18536585365845,124.67,383.59,209.2368571428571,124.66999999999999,325.0189999999999,244.08295454545453,132.3235,554.07,205.91488372093025,121.92500000000001,326.8989999999999,298.15219512195137,113.33,1246.66,138.62133333333333,119.09899999999999,170.13899999999995,149.915,122.74000000000001,184.0575,136.296,125.982,152.36800000000002,299.72285714285715,113.186,924.2469999999993,275.3833333333333,241.417,308.197
114-12722,1.15488,338.5872727272728,122.28,1039.39,228.85666666666668,140.498,448.75599999999986,153.382,130.76,183.166,171.48,155.73,187.23,137.23142857142855,119.83700000000002,162.60399999999998,185.59545454545454,124.35499999999999,287.07000000000005,146.18245283018862,106.6,207.88,203.87689189189177,118.79000000000002,357.4849999999998,195.92280487804862,116.015,376.38500000000005,176.04142857142847,103.94,291.4019999999998,157.87397260273968,114.242,230.97999999999996,204.45999999999992,129.92,449.35149999999953,218.21999999999986,109.485,419.955,225.6618333333333,108.77399999999999,605.8184999999994,216.37864864864852,118.79000000000002,391.18999999999977,225.68749999999994,125.63,424.66899999999947,247.85153846153833,130.76,519.7,212.70317460317452,115.82,447.73599999999976,223.8819999999999,116.15,567.5419999999997,247.65433333333334,103.94,1039.39,232.14117647058822,111.778,720.646,183.08210526315787,98.53999999999999,349.6099999999999,192.28222222222223,107.91049999999998,363.78349999999983,171.41999999999996,112.37,264.18
114+12255,0.15520599999999998,21.580000000000002,14.407,27.685999999999996,19.66,14.648,26.337999999999994,17.817777777777778,13.919,24.29,21.762352941176474,13.948,36.453999999999986,20.923181818181817,13.433,32.49649999999999,19.60590909090909,13.63,28.990000000000006,19.18065573770492,13.63,27.94,20.57717647058824,13.698,27.674,22.688139534883707,15.1,32.87,22.655098039215684,16.43,34.92,21.950707070707068,15.52,31.22299999999999,21.51342592592592,15.52,32.87,23.198913043478253,15.331,39.91,24.815048543689315,16.007,45.894999999999946,22.562808988764036,15.96,32.87,24.274936708860757,14.33,43.76099999999995,26.26802325581394,16.0775,39.245,23.91662921348314,14.330000000000002,45.12799999999998,22.32274725274726,13.97,41.44499999999999,20.117058823529412,13.629999999999999,34.2025,18.908333333333335,14.33,26.1865,19.98725,14.312,32.87,18.359130434782607,12.9325,27.6075,19.539714285714293,13.3,31.76199999999998
114+05980,0.09877899999999999,17.5268,11.182,30.94399999999998,14.177647058823528,10.16,18.29399999999999,15.902857142857142,9.9675,28.955999999999996,13.98235294117647,10.656,16.671999999999997,13.504230769230768,9.137500000000001,19.73,15.08558139534884,10.254999999999999,19.76,19.185959595959602,11.85,35.95499999999998,26.584677419354847,13.761,50.8,30.860396825396826,16.93,59.27,33.29308943089432,14.884,59.27,26.96437037037038,15.268,44.45,26.923488372093033,14.219999999999999,44.45,29.59572519083971,15.14,59.27,29.079844961240312,14.82,50.8,27.72062015503878,14.219999999999999,55.88199999999995,27.709411764705898,13.68,50.8,31.61823076923078,14.82,55.45849999999997,31.56410256410257,15.46,59.27,27.303482142857153,13.68,54.61149999999991,26.985913978494626,12.982,59.27000000000001,29.695280898876412,12.7,59.27,28.778904109589043,11.85,59.27000000000001,32.5459375,12.770499999999998,59.27,24.590178571428577,11.85,46.03750000000001
114P12291,0.183099,29.633333333333333,18.166,49.251999999999995,73.24,73.24,73.24,40.279999999999994,21.655,54.145,131.83,131.83,131.83,34.69,34.69,34.69,42.78642857142857,19.194,76.4425,57.071388888888904,21.095,115.35249999999999,52.37041666666666,21.26,119.74650000000007,57.198695652173896,22.945999999999998,109.85999999999999,51.92,22.73,109.07549999999993,59.16839080459768,22.973,131.83,53.91148148148148,22.73,109.86,63.13499999999996,24.41,109.86,52.57569767441858,24.41,105.9375,54.10058823529409,20.874000000000002,109.86,55.976904761904756,23.670499999999997,109.86,58.604999999999976,25.398500000000002,121.94349999999994,61.007126436781554,22.973,154.9020000000001,48.66921874999999,19.39,94.16999999999999,39.08500000000001,19.670499999999997,65.92,40.362926829268304,20.6,73.24,42.6385,21.638,89.2565000000001,35.05800000000001,20.058,71.18599999999999,39.914,20.874000000000002,92.76999999999998
114+05984,0.485713,73.80600000000001,58.290000000000006,113.37,79.72,73.853,83.27,66.40222222222222,53.262,86.25999999999999,52.50666666666667,47.53,59.26599999999999,64.76,64.76,64.76,98.27571428571427,39.843,196.71199999999996,76.07703703703702,49.96000000000001,102.86,88.81588235294116,49.4735,136.82099999999994,89.65148148148148,48.986999999999995,131.62699999999998,114.92926829268293,52.99,291.43,107.31268292682928,54.64,249.8,98.99500000000002,59.3955,151.6725,108.31700000000001,62.307,235.7464999999999,118.0891891891892,68.904,205.39199999999974,107.41702702702702,62.45,155.4259999999998,109.58359999999999,52.072,218.57,118.65137931034482,52.540000000000006,238.44199999999972,116.19249999999998,53.2375,276.8589999999998,99.69181818181819,49.96,174.86,88.18333333333334,59.3955,151.54399999999993,77.92599999999999,54.64,110.4005,83.67545454545456,55.64,109.715,99.30250000000001,59.081,170.00349999999995,83.13,55.34400000000001,134.054
114+05985,0.238675,20.704383561643834,16.276,27.197999999999993,22.19901639344262,16.52,31.82,19.841111111111104,16.52,24.629499999999986,21.74376811594203,17.18,30.54799999999998,23.119999999999994,17.18,40.92,22.869752066115698,16.52,34.37,25.391777777777776,18.967,37.86999999999999,26.798085106382977,19.53,40.92,28.940833333333345,18.9055,46.35399999999997,28.19507142857143,19.53,43.072999999999965,28.2430281690141,19.98,45.10699999999997,28.659416058394164,18.524,42.96000000000001,28.570000000000004,19.9125,47.74,28.44357664233578,19.442,44.475999999999914,30.514044117647057,20.835,49.230000000000004,30.41291044776119,18.9465,45.22,29.357446808510637,18.68,47.74,29.757801418439733,18.68,45.22,25.421475409836066,17.558,45.22,22.173047619047622,16.21,34.37,23.523700000000005,16.8335,39.153,21.965833333333336,16.85,29.343499999999988,22.79918918918919,17.0645,36.94099999999998,21.974933333333322,16.982,35.8
114+05986,1.9201669999999997,234.05769230769232,135.14849999999998,400.489499999999,195.41459459459463,151.3245,314.21,176.96923076923082,147.71800000000002,238.37,187.92506172839512,141.07,246.88,191.91266666666667,148.5155,288.03,197.23225563909781,163.058,281.1119999999999,211.29753521126779,168.6,276.5,216.8178102189781,171.976,278.80599999999987,233.22442857142877,172.82,301.98099999999954,225.24643356643364,172.82,327.6740000000001,229.25391608391618,181.91,312.84400000000005,244.088857142857,181.67700000000002,364.8304999999997,239.25135714285722,186.584,363.82,239.81277777777802,173.4845,361.0914999999999,228.3850359712231,172.82,288.03,255.62820895522398,181.91,384.03,248.99375886524814,177.25,329.17,232.84948905109496,168.6,363.82,197.73298387096781,154.1335,264.3924999999999,213.61512605042023,147.08,295.6089999999996,205.47185185185194,142.099,309.42899999999986,191.76266666666666,151.77300000000002,256.02,210.6297402597403,149.632,357.7160000000006,198.15542168674702,150.604,298.1449999999998
114P12295,0.07764,6.21,6.21,6.21,,,,,,,7.586666666666666,7.046,8.153,9.64,9.64,9.64,,,,11.763333333333334,6.8685,23.259499999999996,23.01923076923076,9.135,55.9,16.70823529411765,8.418000000000001,39.93,19.706818181818182,8.22,46.58,18.528823529411767,7.68,46.58,18.8345,6.973,47.74500000000001,21.123103448275863,7.76,49.511999999999965,18.646666666666665,7.489000000000001,44.833999999999975,21.952051282051283,8.656,57.298000000000016,19.550975609756094,7.99,46.58,24.72384615384615,7.341,69.88,23.498717948717943,8.174,57.298000000000016,15.933076923076925,7.265,36.934999999999995,14.822941176470588,7.79,28.572,20.0575,6.801,47.20599999999999,9.6825,6.769500000000001,15.966999999999995,,,,,,
114P12296,0.07764,6.21,6.21,6.21,,,,,,,7.586666666666666,7.046,8.153,9.64,9.64,9.64,,,,11.763333333333334,6.8685,23.259499999999996,23.01923076923076,9.135,55.9,16.70823529411765,8.418000000000001,39.93,19.706818181818182,8.22,46.58,18.528823529411767,7.68,46.58,18.8345,6.973,47.74500000000001,21.123103448275863,7.76,49.511999999999965,18.646666666666665,7.489000000000001,44.833999999999975,21.952051282051283,8.656,57.298000000000016,19.550975609756094,7.99,46.58,24.72384615384615,7.341,69.88,23.498717948717943,8.174,57.298000000000016,15.933076923076925,7.265,36.934999999999995,14.822941176470588,7.79,28.572,20.0575,6.801,47.20599999999999,9.6825,6.769500000000001,15.966999999999995,,,,,,
114P05985,0.036847000000000005,3.429152542372881,2.55,5.142999999999997,3.2715217391304345,2.665,3.8724999999999996,3.2090909090909094,2.6664999999999996,4.002,3.338999999999999,2.5975,4.427499999999999,3.3455882352941195,2.671,4.423,3.49263636363636,2.6224999999999996,4.91,4.1429687500000005,3.0345,6.629999999999999,4.525373134328358,3.0555,7.370000000000001,4.53383333333333,3.0069999999999997,7.045499999999997,4.579469696969694,3.01,7.800000000000001,4.57392857142857,3.01,6.98,4.642325581395349,3.038,7.799999999999999,4.724812030075184,3.08,7.8,4.706461538461538,3.116,7.1945,4.733358208955219,3.212,7.799999999999999,4.621416666666663,3.01,7.415999999999998,4.7714843749999964,3.108,7.649499999999996,4.647844827586204,3.0625,8.29,3.79081081081081,2.6,6.175000000000001,3.474505494505493,2.5,5.5649999999999995,3.6539534883720917,2.65,5.53,3.322602739726028,2.63,4.463999999999996,3.6962962962962957,2.76,5.53,3.4873214285714274,2.6374999999999997,6.03
114P05980,0.048510000000000005,9.902142857142858,5.5705,24.010499999999986,10.817333333333332,5.319,27.647999999999954,9.958181818181817,6.244999999999999,22.174999999999997,7.384666666666666,5.2,10.79599999999999,6.8405263157894725,4.729,9.434999999999993,7.1159375,5.46,9.1665,8.774494382022478,5.9,16.827999999999992,13.63017241379311,6.47,24.95,15.756115702479352,7.94,29.11,16.237586206896555,7.8525,29.11,13.84483870967744,7.28,24.95,13.906885245901652,7.2955000000000005,24.95,15.171317829457374,7.106,27.445999999999977,14.601774193548405,7.0335,24.95,15.095123966942158,7.59,24.95,13.685803571428583,6.99,24.95,15.690983606557388,7.0045,28.90199999999995,16.606608695652184,7.1930000000000005,34.93,14.269019607843143,6.24,24.95,15.19151162790698,6.47,29.11,15.50835443037975,6.02,29.11,14.601449275362326,6.02,24.95,15.503389830508477,6.447,24.95,12.722244897959188,6.02,23.701999999999984
114N13099,0.153379,20.883333333333336,13.735000000000001,36.964999999999996,24.089999999999996,16.269,31.966999999999995,,,,19.853333333333335,13.079999999999998,28.7625,20.70125,13.5855,37.714499999999994,20.413846153846155,12.724,35.43,26.95685714285714,13.605,59.35999999999996,28.905543478260874,14.363499999999998,57.97850000000002,31.584842105263167,14.16,55.22,36.747580645161264,14.570500000000001,78.38699999999996,33.845774647887325,15.78,65.185,34.692222222222206,14.235999999999999,78.88,31.795762711864402,14.919999999999998,70.00599999999994,36.64534482758619,14.806,92.03,39.75666666666666,16.52,78.88,38.84606557377048,15.78,78.88,34.45843749999999,17.9,60.43049999999997,36.44050847457627,16.194,71.32099999999986,44.042222222222215,16.674,92.03,33.04547619047619,14.92,78.00349999999993,23.833225806451615,14.344999999999999,46.01,22.215555555555554,15.5665,37.204499999999996,22.255555555555556,14.026,38.474,36.056,17.490000000000002,78.88199999999999
114N13092,0.043073,16.78333333333333,14.1,21.344999999999995,9.986666666666666,6.4719999999999995,12.735999999999999,11.5075,4.1290000000000004,19.057499999999997,5.82,5.582,5.960000000000001,38.77,38.77,38.77,5.085,4.4955,5.6745,15.20923076923077,5.0360000000000005,38.77,18.543333333333333,6.239000000000001,38.77,13.239523809523812,5.35,25.84,14.8934375,5.093500000000001,38.77,11.718461538461538,4.5920000000000005,25.84,14.916086956521736,4.865,37.47699999999999,14.523478260869561,4.443,37.47699999999999,12.286,4.096,36.18399999999996,12.946451612903227,5.085,31.01,16.159375,6.29,38.77,21.07234042553191,6.040000000000001,51.69,18.92106382978723,5.333,38.77,16.654166666666665,6.2,49.751999999999974,15.919285714285712,4.702999999999999,38.77,14.153846153846153,3.94,31.011999999999983,24.40125,7.609,47.16799999999999,17.25833333333333,5.1850000000000005,35.5375,13.15,4.1105,33.70449999999999
114-08202,1.297634,519.0550000000001,285.48249999999996,752.6274999999999,149.72666666666666,138.729,160.05,126.6675,112.06400000000001,150.80149999999998,249.22500000000002,175.096,392.8289999999999,147.75,112.551,182.949,147.70333333333332,112.49300000000001,190.54899999999992,171.8181818181818,110.453,345.4049999999997,199.00203703703707,122.93,350.3589999999998,234.3793103448276,120.725,434.80700000000024,216.60271739130442,119.78,405.21550000000013,211.46987179487195,122.93,363.8324999999997,234.89394230769238,121.83350000000002,424.67999999999995,269.84631578947375,136.221,700.7189999999997,244.55901960784337,129.9455,424.68,226.4872,127.71100000000001,389.29,279.6202127659576,133.47,519.05,276.25500000000017,118.73349999999999,667.35,337.0154651162791,127.135,778.58,210.41836065573779,119.78,424.68,170.35886363636365,101.166,303.6450000000001,166.55638888888893,113.94,289.51250000000005,161.31739130434786,104.55199999999999,284.00699999999995,137.03875,105.50049999999999,159.2105,140.37428571428572,115.69200000000001,192.22899999999998
114N13067,0.050306000000000003,7.893333333333333,5.984,11.77,10.011111111111113,5.66,25.87,11.0,5.075,20.12,7.909999999999999,7.303,8.544999999999998,7.2575,4.705,10.258,7.418888888888889,5.66,9.484,10.381111111111109,5.128,19.31499999999993,18.40365853658536,6.04,45.28,25.120491803278675,6.24,45.28,19.228196721311473,6.24,45.28,15.493148148148144,6.24,45.28,14.177647058823528,6.140000000000001,30.18,19.336000000000006,6.458499999999999,45.28,17.37727272727273,6.04,43.921000000000014,13.351860465116278,6.06,43.76999999999998,10.77864864864865,5.66,30.18,13.94413043478261,6.53,29.1025,15.36219512195122,5.66,30.18,9.15809523809524,5.3465,19.936999999999987,9.460714285714285,5.135000000000001,18.839,8.798965517241381,5.812,18.10799999999999,7.867666666666667,4.89,14.122499999999995,7.918421052631579,5.822,10.699999999999987,7.562857142857143,5.3485,12.877499999999998
114+12292,0.652576,94.18166666666667,62.68000000000001,163.5,59.325,53.9835,64.6665,130.51500000000001,71.7855,189.24450000000002,,,,76.73,67.31800000000001,91.483,101.78055555555557,67.12,161.28349999999972,150.64974358974357,66.757,587.32,120.48909090909093,65.26,287.13400000000036,126.27793478260877,67.12,319.76400000000035,138.32085714285708,67.94800000000001,270.8189999999999,166.78052631578947,77.804,407.20999999999964,132.91450549450553,63.49,298.32,148.82630000000003,73.41,335.61,139.39195652173913,67.12,294.59100000000024,173.12315068493152,64.55199999999999,422.8699999999993,172.29658227848105,73.41,391.55,152.5870786516854,72.078,318.8299999999998,172.87297619047627,81.01,458.10499999999956,126.89328571428575,66.09700000000001,347.4994999999997,124.32133333333337,64.2865,280.69199999999967,106.38055555555555,64.81750000000001,195.77,101.555,73.299,170.09800000000004,202.74857142857147,67.12,552.079,77.73666666666666,72.172,81.01
114+12294,0.623925,60.71,60.71,60.71,77.45,77.45,77.45,71.32499999999999,70.3035,72.34649999999999,60.71,60.71,60.71,,,,122.76555555555554,70.19,267.4,94.56119047619043,62.39,147.60099999999983,114.4311458333333,68.06,180.6325,112.04030303030306,74.62899999999999,204.19,131.16857142857145,80.22,229.14899999999986,137.66329545454548,66.06,341.5969999999992,113.32536585365857,68.06,203.33950000000004,134.00736842105263,74.87,258.9299999999999,126.43043478260873,74.87,224.61,123.09939024390246,72.46,248.32200000000006,146.95414634146343,77.5885,316.0665000000003,123.77606060606058,74.87,219.505,129.93887323943665,57.615,237.09,101.98711538461538,65.214,179.25999999999993,114.21694444444444,63.31250000000001,215.53499999999997,97.61071428571428,66.06,159.43699999999993,85.27800000000002,71.449,112.6055,112.24,78.42699999999999,132.13,64.18,64.18,64.18
114+12293,0.68782,163.80333333333334,67.303,325.441,,,,67.955,65.4395,70.47049999999999,,,,67.29666666666667,61.426,70.75,93.37374999999999,70.19749999999999,166.22599999999994,92.25166666666667,70.75,148.4284999999999,111.28055555555555,69.8635,154.76,109.1975,72.83,156.5454999999999,124.33690909090913,70.75,263.69199999999967,126.00775510204086,70.4,238.61199999999985,101.7525862068966,68.78,147.02499999999998,137.17527777777772,71.894,275.47500000000014,112.5871428571429,70.75,176.87,120.48433333333331,70.5585,227.60149999999985,134.79244897959185,78.034,231.11199999999974,137.02297872340426,83.39200000000001,278.56899999999956,136.68680000000003,74.8775,206.35,112.93780487804878,70.75,206.35,93.38588235294117,65.614,165.07799999999997,98.61321428571429,70.75,130.32,98.80285714285712,74.25999999999999,163.30849999999995,212.9475,73.5125,538.5649999999998,155.21666666666667,72.21300000000001,287.106
114+12295,0.680227,56.365,54.6145,58.115500000000004,62.79,62.79,62.79,66.38,63.148999999999994,69.61099999999999,66.4,61.964,71.14399999999999,76.53,76.53,76.53,87.495,72.69649999999999,115.92249999999999,81.89117647058822,58.757000000000005,111.31,120.62988888888883,61.107,259.8454999999999,110.91326923076926,68.02,233.95099999999945,97.21508771929821,57.778000000000006,188.37,90.82127659574466,59.72999999999999,141.64999999999998,81.90283950617282,56.95,144.05,96.15309859154928,62.004999999999995,174.92,109.2006779661017,61.071,168.35499999999914,103.15341772151899,61.22,176.26499999999993,113.19860465116281,60.1025,214.0575,102.08897435897438,61.22,206.85249999999982,109.85695652173915,65.397,212.41750000000008,101.9586956521739,58.31,222.62,78.648,54.361000000000004,129.64799999999994,65.94484848484849,53.24,81.16999999999999,75.25357142857142,61.8185,106.5215,72.02,72.02,72.02,77.41666666666667,67.72500000000001,84.159
114+04697,2.97569,178.12969696969716,167.38,194.77,180.88929687500016,170.04,194.77,177.24488000000022,165.324,187.94,179.068181818182,170.04,187.94,178.5181021897813,164.81,187.94,177.8240714285717,164.81,187.94,177.14169014084527,167.38,187.94,174.1313380281692,155.482,187.77799999999996,176.41188811188846,167.38,187.616,176.69881944444467,167.38,184.7,177.25798611111134,170.04,184.7,178.67409722222243,170.04,184.7,176.55812500000027,167.38,184.7,177.576527777778,167.38,187.454,177.58375000000026,170.04,187.94,177.4206250000002,167.779,187.94,177.3390909090911,165.067,187.94,178.139568345324,164.81,191.29,178.69936619718337,164.9385,187.94,177.47043165467647,164.56,191.29,179.1815037593987,168.976,191.29,177.84839694656517,166.095,193.03,176.723623188406,167.38,187.94,177.52053435114524,167.38,189.615
114+04698,1.155968,68.87148760330578,65.02,74.31,69.87391666666666,66.06,74.31,68.72781818181815,63.48649999999999,74.31,70.04760683760682,64.82,75.66,69.26244094488189,65.02,74.31,69.12854961832065,64.02,74.33500000000001,68.57607407407406,64.02,73.01,67.36971428571435,60.31,73.01,68.1251428571429,64.02,73.01,68.75741258741262,65.02,74.18000000000002,68.41215277777786,65.02,71.75,68.75741258741267,64.02,71.75,68.55395833333338,64.02,71.75,68.50041666666672,64.02,72.821,68.80202797202797,65.02,72.88400000000001,68.54986111111117,63.195499999999996,71.75,68.37935251798568,63.922999999999995,73.13999999999999,68.8888059701493,63.05,73.01,68.91943262411353,64.02,73.01,69.26759398496247,64.02,74.85,69.23152000000003,64.02,74.31,69.15258333333333,64.02,75.66,69.19748091603059,65.02,75.66,68.40888888888894,63.05,73.01
114+04699,1.052391,62.5268253968254,58.5175,67.65,63.62233333333334,59.154500000000006,68.88,62.66650943396226,58.29,66.47,63.837672413793115,60.14,68.88,63.40896825396823,59.2,67.65,63.095859375,59.2,66.47,62.379489051094865,58.29,66.47,61.73352517985608,55.709999999999994,65.43499999999999,62.227194244604306,58.29,65.43499999999999,62.56496503496501,58.29,65.32,62.60625000000001,58.29,66.47,62.521818181818176,58.29,65.32,62.34636363636356,58.381,65.32,62.49839160839156,57.4,66.47,63.17548611111108,59.2,66.47,62.64326241134752,58.29,66.47,62.078776978417274,57.315,66.588,62.92207692307688,58.6995,67.65,62.825629629629596,59.2,66.47,62.935530303030276,58.29,68.88,62.9413492063492,58.29,67.65,62.81586776859501,56.55,68.88,62.70730158730158,59.2,67.65,62.63609090909091,58.28999999999999,66.47
114P13500,0.010166,1.6316666666666666,1.2075,2.355,1.9193749999999998,1.26,2.9725,2.03,1.2375,3.05,1.74,1.74,1.74,1.95,1.509,2.391,2.1953846153846155,1.38,4.391999999999993,2.80625,1.3775,5.564499999999999,2.3558333333333326,1.185,4.36,2.7692857142857146,1.26,5.23,2.699166666666666,1.335,5.4475,2.708076923076923,1.3375000000000001,5.621499999999997,3.089512195121951,1.41,6.1,2.8991228070175445,1.44,6.343999999999994,2.936170212765956,1.2770000000000001,5.23,3.5218181818181815,1.536,7.32,4.792903225806451,2.15,9.15,6.56662162162162,2.61,10.217499999999983,6.951190476190479,3.3795,12.2,3.6749367088607596,1.5770000000000002,9.15,2.2822857142857145,1.33,3.5519999999999983,2.5846874999999994,1.3375,3.8445,2.1528571428571426,1.1235,3.33,2.2572727272727273,1.222,4.07,1.8541176470588234,1.264,2.9019999999999992
114P13501,0.019753,2.9025000000000003,2.74,3.2925,3.86,2.96,4.44,17.78,17.78,17.78,5.463333333333334,2.895,9.482999999999999,3.915,3.1725,4.657500000000001,3.345833333333333,2.3025,5.068499999999999,3.6523809523809527,2.45,5.93,4.584857142857143,2.45,6.46,4.262499999999999,2.9299999999999997,7.307500000000001,3.991904761904762,2.294,6.46,4.067948717948719,2.442,6.46,4.82953488372093,2.378,8.89,4.722777777777777,2.7350000000000003,7.9,4.501896551724138,2.6165,7.11,4.501914893617022,2.63,7.467999999999994,6.593896103896104,2.84,12.324000000000007,8.558658536585366,3.238,17.78,6.996516853932585,3.23,14.220000000000002,5.657187499999999,2.7550000000000003,13.864499999999987,3.342758620689655,2.2800000000000002,5.177999999999998,3.2205263157894737,2.133,5.08,3.7635714285714283,2.1535,7.11,2.8244444444444445,2.3840000000000003,3.218,3.597777777777778,2.3539999999999996,6.3199999999999985
